CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
16-03-1429-46,16-008,alta verapaz,san cristobal verapaz,liceo galileo galilei,"2a. calle, 2a. avenida zona 3, barrio san sebastian",79504337,olga marina buc,marco tulio de la cruz morales,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-03-1520-46,16-008,alta verapaz,san cristobal verapaz,liceo galileo galilei,"2a. calle, 2a. avenida zona 3, barrio san sebastian",45160662,olga marina buc,marco tulio de la cruz morales,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,alta verapaz
16-03-1607-46,16-008,alta verapaz,san cristobal verapaz,liceo galileo galilei,1a. avenida 3-62 zona 4 barrio san felipe,56377425,olga marina buc,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),alta verapaz
16-03-9884-46,16-008,alta verapaz,san cristobal verapaz,liceo san cristobal,0 avenida 1-71 zona 5 barrio san cristobal,79504134,olga marina buc,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),alta verapaz
16-03-9885-46,16-008,alta verapaz,san cristobal verapaz,liceo san cristobal,0 avenida 1-71 zona 5 barrio san cristobal,79504134,olga marina buc,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),alta verapaz
16-03-9886-46,16-008,alta verapaz,san cristobal verapaz,liceo san cristobal,0 avenida 1-71 zona 5 barrio san cristobal,79504134,olga marina buc,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,fin de semana,alta verapaz
16-04-0036-46,16-009,alta verapaz,tactic,instituto akaltic,0a. calle b oc-150 zona 4,79539043,wilson edwin oswaldo caal cho,concha de pelaez,diversificado,privado,urbana,cerrada temporalmente,bilingue,doble,diario(regular),alta verapaz
16-04-0041-46,16-011,alta verapaz,tactic,colegio particular mixto blaise pascal,5a. avenida 2-35 zona 1,56294302,jorge alberto caal bol,guillermo alfredo portocarrero,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),alta verapaz
16-04-0042-46,16-009,alta verapaz,tactic,colegio cristiano particular mixto vida,"canton chijacorral, zona 7",79529275,wilson edwin oswaldo caal cho,thelma floridalma fernandez moya,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),alta verapaz
16-04-0046-46,16-009,alta verapaz,tactic,colegio particular mixto blaise pascal,4a. avenida oc-176 zona 4,79539955,wilson edwin oswaldo caal cho,jose alberto caal bol,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,alta verapaz
16-04-0049-46,16-009,alta verapaz,tactic,instituto akaltic,0a. calle b oc-150 zona 4,79539043,wilson edwin oswaldo caal cho,concha yolanda ponce de pelaez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,alta verapaz
16-04-0050-46,16-009,alta verapaz,tactic,instituto akaltic,"0a. calle b oc-150, zona 4",79539043,wilson edwin oswaldo caal cho,---,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),alta verapaz
16-04-0062-46,16-009,alta verapaz,tactic,instituto nacional de educacion diversificada,canton chijacorral,40993401,wilson edwin oswaldo caal cho,---,diversificado,oficial,urbana,abierta,monolingue,matutina,diario(regular),alta verapaz
16-04-0064-46,16-009,alta verapaz,tactic,colegio nuestra senora de la asuncion,2a. avenida 02-053 zona dos barrio san jacinto,79529368,wilson edwin oswaldo caal cho,maria angelica castillo de moino,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-04-0068-46,16-009,alta verapaz,tactic,colegio cristiano particular mixto vida,"1a. avenida 6-73 zona 7, cantón chijacorral",79529275,wilson edwin oswaldo caal cho,evelin marisol donis bin,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),alta verapaz
16-04-0072-46,16-009,alta verapaz,tactic,colegio privado mixto la ensenanza,"12 av. a 4-30, zona 3, barrio asuncion",79539069,wilson edwin oswaldo caal cho,mayra magdalena yat chon,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,alta verapaz
16-04-0078-46,16-009,alta verapaz,tactic,colegio privado mixto la ensenanza,12 avenida a 4-30 zona 3,79539069,wilson edwin oswaldo caal cho,mayra magdalena yat chon,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,alta verapaz
16-04-0079-46,16-009,alta verapaz,tactic,colegio nuestra senora de la asuncion,"2a. ave. 02-053 zona 2, barrio san jacinto",79529368,wilson edwin oswaldo caal cho,maria angelica castillo de moino,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,fin de semana,alta verapaz
16-04-0080-46,16-009,alta verapaz,tactic,colegio nuestra senora de la asuncion,"2a. ave. 02-053 zona 2, barrio san jacinto",79529368,wilson edwin oswaldo caal cho,maria angelica castillo martinez,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,alta verapaz
16-04-1233-46,16-009,alta verapaz,tactic,colegio particular mixto blaise pascal,4a. avenida 0 calle -176 zona 4,79539955,wilson edwin oswaldo caal cho,,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,alta verapaz
16-04-1235-46,16-009,alta verapaz,tactic,colegio particular mixto blaise pascal,4a. avenida 0 calle -176 zona 4,79539955,wilson edwin oswaldo caal cho,,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),alta verapaz
16-04-1709-46,16-009,alta verapaz,tactic,instituto privado mixto de educacion diversificada liceo tactic jv,barrio asuncion,,wilson edwin oswaldo caal cho,,diversificado,privado,urbana,temporal nombramiento,monolingue,vespertina,diario(regular),alta verapaz
16-04-2308-46,16-009,alta verapaz,tactic,instituto akaltic,"o calle b oc-150, zona 4.",79539043,wilson edwin oswaldo caal cho,ana eliza pelaez,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-04-8321-46,16-009,alta verapaz,tactic,instituto akaltic,0a. calle b oc 150 zona 4 de la villa de tactic,79539043,wilson edwin oswaldo caal cho,,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,alta verapaz
16-04-8322-46,16-009,alta verapaz,tactic,colegio privado mixto la ensenanza,12 av. 4-30 zona 3,79539069,wilson edwin oswaldo caal cho,mayra magdalena yat chon,diversificado,privado,rural,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-04-8324-46,16-004,alta verapaz,tactic,colegio privado mixto la ensenanza,barrio la asuncion de la villa de tactic,,juan antonio figueroa caal,,diversificado,privado,rural,cerrada temporalmente,monolingue,nocturna,diario(regular),alta verapaz
16-04-9906-46,16-009,alta verapaz,tactic,colegio privado mixto la ensenanza,12 av. a 4-30 zona 3,79539069,wilson edwin oswaldo caal cho,mayra magdalena yat chon,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),alta verapaz
16-05-0017-46,16-010,alta verapaz,tamahu,instituto nacional de educacion diversificada,tamahu,58034583,manuel veliz quej,---,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-05-9091-46,16-010,alta verapaz,tamahu,instituto mixto municipal de magisterio bilingue,barrio centro,50615709,manuel veliz quej,,diversificado,municipal,urbana,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-06-0090-46,16-011,alta verapaz,san miguel tucuru,instituto nacional de educacion diversificada,barrio el centro,57611065,jorge alberto caal bol,leonel victoriano guzman argueta,diversificado,oficial,urbana,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-06-0103-46,16-046,alta verapaz,san miguel tucuru,centro de formacion academica tecnologica y ocupacional jack & marie eiting,lote no. 42 caserío nueva esperanza,30647842,benjamin juc botzoc,emma mariela sierra beltetón,diversificado,privado,rural,abierta,monolingue,matutina,diario(regular),alta verapaz
16-06-0104-46,16-046,alta verapaz,san miguel tucuru,centro de formacion academica tecnologica y ocupacional jack & marie eiting,lote no. 42 caserío nueva esperanza,30647842,benjamin juc botzoc,emma mariela sierra beltetón,diversificado,privado,rural,abierta,monolingue,doble,fin de semana,alta verapaz
16-06-2398-46,16-011,alta verapaz,san miguel tucuru,instituto privado mixto de magisterio bilingue tukur,canton la playa,,jorge alberto caal bol,benjamin juc botzoc,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-07-0117-46,16-012,alta verapaz,panzos,instituto nacional de educacion diversificada,barrio san juan,57036563,carlos enrique garcia bailey,---,diversificado,oficial,rural,abierta,monolingue,matutina,diario(regular),alta verapaz
16-07-0181-46,16-036,alta verapaz,panzos,colegio mixto mesoamericano,"barrio el centro, aldea telemán",48067726,jose luis xi cucul,luis antonio choc có,diversificado,privado,rural,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-07-0194-46,16-012,alta verapaz,panzos,colegio privado mixto juan amos comenio,barrio san sebastian,40856113,carlos enrique garcia bailey,marcelino caz mucú,diversificado,privado,rural,abierta,monolingue,matutina,diario(regular),alta verapaz
16-07-0195-46,16-012,alta verapaz,panzos,colegio privado mixto juan amos comenio,barrio san sebastian,40856113,carlos enrique garcia bailey,marcelino caz mucú,diversificado,privado,rural,abierta,monolingue,nocturna,diario(regular),alta verapaz
16-07-0196-46,16-036,alta verapaz,panzos,colegio mixto valle del polochic,aldea panzos,30449848,jose luis xi cucul,joel esteban zepeda caal,diversificado,privado,rural,abierta,monolingue,matutina,fin de semana,alta verapaz
16-07-0197-46,16-036,alta verapaz,panzos,colegio mixto valle del polochic,aldea teleman,30498487,jose luis xi cucul,joel estaban zepeda caal,diversificado,privado,rural,abierta,bilingue,doble,fin de semana,alta verapaz
16-07-0206-46,16-012,alta verapaz,panzos,colegio privado liceo polochic,aldea teleman,53318658,carlos enrique garcia bailey,--,diversificado,privado,rural,abierta,monolingue,doble,fin de semana,alta verapaz
16-07-0207-46,16-012,alta verapaz,panzos,colegio privado liceo polochic,aldea teleman,57036563,carlos enrique garcia bailey,--,diversificado,privado,rural,abierta,monolingue,matutina,diario(regular),alta verapaz
16-07-0209-46,16-036,alta verapaz,panzos,colegio mixto mesoamericano,aldea teleman,37311196,jose luis xi cucul,luis arturo chub coc,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,alta verapaz
16-07-0211-46,16-050,alta verapaz,panzos,centro de educacion extraescolar ceex,"barrio la escuela, teleman",32945952,maximiliano chub ical,augusto xol xol,diversificado,privado,rural,abierta,bilingue,doble,semipresencial,alta verapaz
16-07-9096-46,16-012,alta verapaz,panzos,colegio privado mixto juan amos comenio,barrio san sebastian,40856113,carlos enrique garcia bailey,,diversificado,privado,rural,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-07-9103-46,16-036,alta verapaz,panzos,centro educativo san martin de porres,aldea teleman,32073601,jose luis xi cucul,,diversificado,privado,rural,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-07-9639-46,16-012,alta verapaz,panzos,instituto privado mixto primaria bilingue aj kutunel,barrio el mau,50673199,carlos enrique garcia bailey,,diversificado,privado,urbana,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-08-0182-46,16-007,alta verapaz,senahu,instituto mixto de educacion bilingue intercultural imebi,colonia 30 de mayo,40408287,armando audilio pop cucul,jorge erwin cucul quib,diversificado,privado,urbana,cerrada temporalmente,bilingue,doble,fin de semana,alta verapaz
16-08-0183-46,16-013,alta verapaz,senahu,centro educativo san mateo,barrio san antonio,30895016,oscar anibal garcia humblers,victor hugo gonzalez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),alta verapaz
16-08-0199-46,16-041,alta verapaz,senahu,instituto nacional de educacion diversificada,comunidad la montañesa,79510080,abner david chiqun turcios,arturo ico cholom,diversificado,oficial,rural,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-08-0204-46,16-042,alta verapaz,senahu,instituto nacional de educacion diversificada,cooperativa chireaj,53800001,jorge erwin cucul quib,--,diversificado,oficial,rural,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-08-0205-46,16-040,alta verapaz,senahu,instituto nacional de educacion diversificada,cooperativa santa maria san marcos,44827126,dullier clemente bol bac,--,diversificado,oficial,rural,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-08-0206-46,16-040,alta verapaz,senahu,instituto nacional de educacion diversificada,cooperativa actela,33000059,dullier clemente bol bac,--,diversificado,oficial,rural,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-08-0207-46,16-042,alta verapaz,senahu,instituto nacional de educacion diversificada,aldea yalijux,31977089,jorge erwin cucul quib,--,diversificado,oficial,rural,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-08-0208-46,16-013,alta verapaz,senahu,instituto nacional de educacion diversificada,barrio el centro,48939361,oscar anibal garcia humblers,--,diversificado,oficial,urbana,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-08-0209-46,16-042,alta verapaz,senahu,instituto nacional de educacion diversificada,cooperativa semarac i,49630930,jorge erwin cucul quib,--,diversificado,oficial,rural,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-08-0216-46,16-050,alta verapaz,senahu,centro de educacion extraescolar,senahú,49080250,maximiliano chub ical,alex geovani javier quim tiul,diversificado,oficial,rural,abierta,bilingue,doble,semipresencial,alta verapaz
16-08-0218-46,16-013,alta verapaz,senahu,centro de estudios preuniversitario cahabonsenahu ceprec senahu,barrio la providencia,45353648,oscar anibal garcia humblers,sergio jariron cucul quib,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-08-0220-46,16-013,alta verapaz,senahu,centro de estudios preuniversitario cahabonsenahu ceprec senahu,barrio la providencia,45353648,oscar anibal garcia humblers,sergio jairon cucul quib,diversificado,privado,urbana,abierta,monolingue,sin jornada,semipresencial (fin de semana),alta verapaz
16-08-1583-46,16-013,alta verapaz,senahu,instituto privado mixto de magisterio bilingue nauq,barrio centro,49759554,oscar anibal garcia humblers,,diversificado,privado,urbana,abierta,bilingue,vespertina,diario(regular),alta verapaz
16-08-8292-46,16-013,alta verapaz,senahu,instituto privado mixto de formacion magisterial con orientacion bilingue,barrio el centro,,oscar anibal garcia humblers,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),alta verapaz
16-09-0007-46,16-015,alta verapaz,san pedro carcha,centro educativo nueva vida,8a. calle 4-47 zona 4,,oscar rene ventura zac,alicia yomara ponce ordoñez,diversificado,privado,rural,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-09-0386-46,16-018,alta verapaz,san pedro carcha,instituto nacional de educacion diversificada,aldea campur,55245770,pedro botzoc cuc,---,diversificado,oficial,rural,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-09-0717-46,16-015,alta verapaz,san pedro carcha,instituto adolfo v hall del norte,"8a. calle 1-63, zona 4.",79516463,oscar rene ventura zac,carlos humberto pineda paraiso,diversificado,oficial,urbana,abierta,monolingue,doble,diario(regular),alta verapaz
16-09-0720-46,16-015,alta verapaz,san pedro carcha,instituto tecnico diversificado de bachillerato en construccion,5a calle final zona 1,79515766,oscar rene ventura zac,,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),alta verapaz
16-09-0721-46,16-015,alta verapaz,san pedro carcha,colegio sthella de hernandez,diagonal 2 10-73 zona 2 barrio san pablo,79516876,oscar rene ventura zac,orley edwin melendez rosales,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),alta verapaz
